Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Panama,PAN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.19721031,18.15498924,17.35391045,,18.97315025,19.8319397,16.63912964,16.95750046,16.34300995,14.56826973,,,,14.88982964,,,13.01972008,,,7.867073059,7.864059925,7.466390133,8.681870461,8.681099892,10.09027004,10.24318027,11.97052956
Peru,PER,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25037003,14.79623032,14.57806015,14.65830994,15.27385044,14.27851963,14.03530025,14.14177036,14.38191032,14.59630966,13.55558014,13.55255032,14.36907005,15.22387981,16.21989059,17.57485962,17.87010002,18.23591995,17.1314106,17.76287079,15.92708969,17.87413979
Philippines,PHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24298,17.56657028,15.17012978,18.18099022,,15.20676041,13.91590977,14.06892967,14.38022041,12.75084972,12.42236042,13.26852989,13.66701984,14.4419899,13.21115971,15.76691532,16.56754303,16.06926346,17.75622749,16.04590607,16.34444618,17.11450195,19.83185005,18.73577499,18.14093018,15.54809093,16.622118
Palau,PLW,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96440983,15.30784988,15.53765965,,,,,,12.05000019,14.36999989,15.06999969,13.93999958,14.03999996,14.06000042,14.07999992,14.75,14.23999977,15.65999985,15.93000031,15.65655041,,
Papua New Guinea,PNG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69820023,9.227100372,7.823194504,5.650000095,
Poland,POL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79590988,,11.27880955,10.89190006,11.58343983,11.82713985,11.8818903,11.64056969,12.28460026,12.26548958,12.71018028,11.34895992,11.41539955,11.08500004,11.04356956,10.94449043,11.1936903,11.56567001,11.57505989,11.54141045,11.27157974,11.04498959,11.11289978,11.99291039,10.65999985,
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.51319981,,,,14.9615097,15.89345503,16.10398006,,15.93897009,16.68195438,16.74405003,14.97929955,14.57989979,15.20230961,14.46592999,13.22008038,13.49743986,15.44113731,15.8884201,14.21378994,13.62855816,13.00629425
Puerto Rico,PRI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.28223038,15.79950047,17.5741806,13.21333981,14.62930965,19.43918037,18.9016304
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.213819981,9.003430367,9.871020317,10.27035046,11.01885033,10.58578968,10.5311203,10.91829014,11.6594696,12.60186958,,,11.86804962,12.05200005,12.0950098,11.90172005,11.65052032,10.96465015,10.85459995,10.86835003,11.04621029,10.35739994,11.07695007,10.42891026,10.24201965,10.12378025,10.55854034,9.913330078,10.13582993,10.64693069,11.05543041,10.81206036,10.90674973,10.14999962,
Paraguay,PRY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,8.363329887,,,,,7.858059883,,,,,,,,17.08778954,21.87684059,21.55938911,19.87921906,18.81539917,20.89402962,18.21824074,,,19.42472076,,,18.76240921,23.29774094,19.63422966,9.598620415,10.27560043,12.28942013,18.15431976,11.50658989,11.96580029,11.94795036,9.843669891,9.642350197
West Bank and Gaza,PSE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80521011,16.00078011,15.36781979,17.05088997,18.67695045,15.49322033,16.92126083,16.07543945,17.78866005,17.71245003,,
Pacific island small states,PSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0731802,11.41804028,11.6594696,11.47706985,,10.74722958,11.86804962,11.94999981,12.15362501,12.14789963,12.43539,12.55235004,12.33590984,12.45032024,12.14995003,12.47245026,12.38475037,11.95765018,11.75892496,12.12574959,12.09424019,12.15079975,12.31994009,12.23863029,12.31529474,12.15018511,12.13690472,10.89500046,
French Polynesia,PYF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.843699932,9.526630402,9.676050186,10.55130959,12.00745964,10.70005989,12.05313015,13.74475956,,,15.05552006,14.83565044,13.81727028,13.10684967,12.30793953,13.14834023,12.74283981,,,8.560850143,,8.636489868,9.319160461,8.936829567
Romania,ROU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72865009,,,,8.187580109,9.848819733,10.92234993,11.13906002,9.843310356,10.83668041,12.71961975,12.00496006,11.61622047,11.02128983,9.129130363,8.329779625,8.435790062,8.979000092,9.256950378,9.094510078,9.5105896,10.05265045,10.46096039,10.59846973,8.760000229,
Russian Federation,RUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.951849937,9.213359833,10.58384037,10.53168964,11.17591,11.95057011,12.42580032,,11.95923042,,10.95633984,14.15742016,11.14675999,10.86184025,11.48851967,10.86946964,10.98528004,13.46508026,14.34107971,9.285696983,8.93999958,
Rwanda,RWA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25066948,18.83532906,25.31314087,,,,,,17.78655052,15.59150982,,17.54805946,15.34337997,15.81546974,16.85963058,13.73431969,12.5390501,12.27838993,11.07960987,10.80461025,10.99814987,10.78351974,11.31956959
South Asia,SAS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32223034,,16.95982933,17.94327545,,,16.68162918,13.59123516,13.77750969,14.0845499,15.4455204,16.64999962,13.0562501,13.9485054,14.80666971,13.1350317,12.93113756,13.30632782,12.84813976,15.07622385,14.17737103,11.82699013,11.4677248,10.7962122,10.56019402
Saudi Arabia,SAU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.71302032,14.72169018,14.57367039,16.81303024,16.84456062,15.25230026,12.29582024,23.9824295,23.32939911,17.83658981,20.89613914,21.29412079,21.45521927,20.18865967,19.29228973,21.60387039,,19.25741959,,,,,,,,24.94861984,22.25806046,19.36075974,19.07131004,19.05945015,18.78787994
Sudan,SDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.116889954,,11.0448904,,7.949240208,5.966800213,8.253160477,,9.392780304,10.7818203,,,,,,,,,,,,12.47558022
Senegal,SEN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.73254013,16.82036018,17.61849022,15.72974014,16.72192001,16.11750984,16.96224976,21.77096939,17.95463943,,19.22613907,23.30044937,24.04635048,21.08696938,20.79524994,25.74234962,24.76296043,23.77827072,21.33736992,20.5892601,21.5420208,18.31226921,22.06278038,21.08209038
Singapore,SGP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.30553055,21.5566597,21.41607094,24.75983047,22.74440956,22.27878952,22.5367794,23.23229027,30.0994091,21.85297012,18.57172966,28.86183929,31.37174988,28.83914948,22.90192986,19.69203949,18.51387024,20.06048012,20.78536987,19.47426033,11.91199017,13.37824917
Solomon Islands,SLB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.86093044,,,,,,,13.11647987,,,,,,,,,20.93128014,18.12689018,16.45326042,16.67667961,25.21640015,22.20229912,27.63220024,26.73699951,25.20870018,30.11687088,30.10351944,30.10000038,30.06265068,31.88999939,
Sierra Leone,SLE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.73130035,17.9708004,17.70318985,17.31936073,17.1487999,15.50660992,,19.75021935,14.93089962,15.89645958,12.8019104,12.41145992,14.12596035,15.20230961,15.09173965,20.36848259,12.47358036,19.89410019,32.72782898,35.00582886,34.24419022,33.83209991
El Salvador,SLV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.20932961,13.04333019,13.54397011,,14.40474987,14.02542019,,14.16685009,14.91919041,15.81505013,18.16251945,17.95026016,15.81840992,15.42368031,13.55786037,13.34160042,13.85076046,14.42251015,13.93017006,13.41792965,13.22591972,12.44863987,13.09288979,18.13002014
San Marino,SMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78129005,10.64035988,,,,,,13.10361004,14.48633003,15.05992031,5.789350033,
Somalia,SOM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.421129942,1.314839959,1.70468998,3.00248003,4.262450218,4.412380219,4.358822823
Serbia,SRB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.976639748,10.39081955,10.48217964,10.09823036,10.1795702,9.227009773,,8.763999939,8.87635994,8.692990303,9.25646019,8.804280281,8.604599953,,
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60715961,15.74110985,16.4272995,,17.38710022,18.03303909,17.97981453,,17.08222485,17.92897987,17.54805946,15.2091651,16.16184998,16.19137955,17.29710007,16.6646595,15.50539017,16.44853973,17.00093937,14.61312962,14.33998489,14.32312965
South Sudan,SSD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.950700045,6.922026157,3.228019953,4.131360054,3.284600019,0.833360016,1.073699951,0.867030025,9.350398064,5.547856808,11.20753098
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60715961,15.74110985,16.4272995,,17.38710022,18.03303909,17.97981453,,17.08222485,17.92897987,17.54805946,15.2091651,16.16184998,16.19137955,17.29710007,16.6646595,15.50539017,16.44853973,17.00093937,14.61312962,14.33998489,14.32312965
Small states,SST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.99034977,17.54190063,17.30488491,16.22219992,16.51523018,15.83298016,16.46374559,,,17.59074974,14.32782507,14.19520998,13.79371023,13.90108013,14.48905516,13.19255018,13.01430035,13.09148026,15.27822351,13.99153042,13.88990593,13.77980042,13.65828991
Sao Tome and Principe,STP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.560440063,6.692009926,5.853590012,12.1254797,14.08423042,16.65735054,18.24863052,20.56077957,19.32740974,16.95149994,13.72161961,18.82966995,12.32466984,11.29734039,15.96667957,18.39999962,20.11654091,17.59244919,16.12594032,16.58419037
Suriname,SUR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37660027,16.07542038,17.32357979,14.72416973,15.27698994,13.94235039,10.10748959
Slovak Republic,SVK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.504480362,8.462679863,,8.56319046,7.323430061,8.686719894,9.341520309,10.42514992,10.81554031,9.464699745,9.550780296,9.684390068,9.51928997,9.021980286,9.598320007,9.426580429,9.387419701,9.579870224,9.746080399,10.0485096,9.168419838,9.529709816,9.527130127,10.55175018,10.06999969,
Slovenia,SVN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.81863976,12.00360012,12.09480953,12.10531998,12.0792799,12.27688026,11.7869997,11.34092045,11.25362015,11.05198956,10.89570045,11.38722038,8.969599724,10.40814972,10.07917023,10.38195992,10.84708023,11.33996964,11.33137989,11.22000027,
Sweden,SWE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,9.816049576,10.15025997,,,,,,,,,8.30340004,8.396019936,7.979899883,8.120909691,,10.18916035,11.31739998,,12.70540047,12.40835953,12.91302013,12.80970001,13.14463997,12.85439014,12.98013973,12.68762016,12.73624992,12.76957035,12.94456005,13.18239021,13.22099972,13.09512043,15.1362896,15.05978966,15.24812031,15.38288021,15.61890984,15.68610001,15.66701984,15.89513969,13.64000034,
Eswatini,SWZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,23.75299072,20.3789196,,,,,20.46323013,21.77708054,25.08986092,23.47705078,,,,20.03243065,20.65967941,21.84551048,,,20.43320084,18.74508095,19.65617943,17.29376984,22.06381989,21.10407066,20.89185905,22.70756912,,21.81324005,19.38637924,18.28302956,22.33392906,21.4408493,17.23399734,24.79544067,16.41538811,16.55491066,18.66628075,17.21999931,18.51000023,15.89000034,15.3408699
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,26.99180984,22.83296013,19.51612091,,18.25662994,19.83613014,,,,,14.97165966,11.91291046,15.13588047,,9.872570038,9.373760223,,,9.220159531,12.04319954,,,10.95452023,,,,10.86437988,10.38640976,6.77120018,9.547659874,12.08458042,12.58697987,11.72342968,10.25983047,11.82717991,11.13055992,9.168009758,10.48375034
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.04076004,,,,,15.66205978,16.82607079,19.85540009,17.14539909,,20.04847908,18.92593002,20.04079056,19.18404961,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.65268803,10.57077312,10.63249493,14.19169998,11.8375597,12.04469013,11.94102001,9.615440369,11.62213039,13.00747013
Chad,TCD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89865971,11.07153034,17.05998039,12.84449005,13.78684998,,,11.03190041,14.67282009,,,,9.541589737,8.119279861,10.08325958,9.212409973,12.46146011,9.899999619,8.899999619,13,16.3627491,,14.21378994,11.67150974,15.12629032
East Asia & Pacific (IDA & IBRD countries),TEA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.64076519,12.75489998,15.26266003,,14.17029953,,,14.30566502,14.16932011,14.01071024,14.96208954,12.98703957,16.06926346,16.30139732,16.04590607,15.3179636,15.11543465,14.25683022,16.32588005,15.52190113,14.4071703,15.2768364
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58343983,12.09455013,11.8818903,11.64056969,12.28460026,12.44279957,12.71961975,11.34895992,12.28574514,11.87087488,11.16341972,12.66916513,12.75230026,11.84478998,11.57505989,11.31964016,12.25594997,12.56087542,12.58834982,13.15972996,11.62009478,
Togo,TGO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.54920959,,,,23.29256058,,20.98232079,23.4187603,24.42370987,25.73135948,30.70002937,27.75642967,21.83069038,17.67807961,17.2866497,18.15452003,19.24566078,19.37198067,19.6157608,16.90378952,17.68042946,16.59206963,17.39141083,16.66498947,15.99131012,23.14003944,21.76909065,19.23478317,18.1434536,20.79995918
Thailand,THA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.90245056,20.03906059,21.20360947,19.4810009,18.97901917,28.3885994,24.24134064,16.22293091,20.86635017,21.45767021,20.54681969,22.00279045,18.48467064,18.16284943,18.17830086,16.22262001,22.63023949,18.67577744,20.58029556,20.53540993,20.62309837,19.80216408,18.36236763,17.16621017,17.01423264,15.43195915,14.69172287
Tajikistan,TJK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07244968,11.83438969,12.02513981,13.18852997,14.59364033,12.69423962,13.67675972,15.29337978,15.63601017,12.21487999,12.80049992,14.31215954,15.33145046,14.56050968,16.37050056,,,16.39336014,17.0383606,18.14114952,15.88862038,18.65759087,17.77205086,19.91206932
Turkmenistan,TKM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.79550934,,,,,,,23.01025009,27.99839973,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18450975,14.91203499,15.57609558,15.68778992,14.77265501,15.27385044,,,16.28073025,17.38015938,,16.77766991,15.42368031,16.94490051,15.68999958,14.93948984,16.21810913,17.63999939,17.57729912,16.36310482,15.14500999,14.47331476,15.74887753
Timor-Leste,TLS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.090539932,10.58611965,9.154210091,7.650899887,6.944009781,7.339627266,8.278167725,7.489810467,6.095623493,7.021611214,6.591574192,6.869692326,6.956636906,7.470769882
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.37338972,16.41296482,12.48923969,17.29528999,12.91981506,13.92219543,15.08860016,,,11.92453957,12.15015984,13.4583149,13.88324022,13.05174017,13.59407473,
Tonga,TON,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.05698967,22.95586014,22.10918045,15.82658005,18.61911964,19.09716988,,,,,,,,,,,,,,10.1711998,11.92780018,15.52814007,12.65264988
South Asia (IDA & IBRD),TSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32223034,,16.95982933,17.94327545,,,16.68162918,13.59123516,13.77750969,14.0845499,15.4455204,16.64999962,13.0562501,13.9485054,14.80666971,13.1350317,12.93113756,13.30632782,12.84813976,15.07622385,14.17737103,11.82699013,11.4677248,10.7962122,10.56019402
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60715961,15.74110985,16.4272995,,17.38710022,18.03303909,17.97981453,,17.08222485,17.92897987,17.54805946,15.2091651,16.16184998,16.19137955,17.29710007,16.6646595,15.50539017,16.44853973,17.00093937,14.61312962,14.33998489,14.32312965
Trinidad and Tobago,TTO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.90589046,13.85188007,,,,15.01152992,14.89840031,13.28493023,12.03244019,8.926670074,11.2300396,11.73112011,12.16543007,14.28520966,13.91007042,,,,,,,,12.8451004,13.23789978,14.18910027,13.38510036,8.700969696,10.4340601,9.886910439,9.77173996,10.62077999,11.76790047,8.929389954
Tunisia,TUN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72396088,21.67490005,21.81670952,23.35724068,23.13492966,25.95521927,,24.90078926,24.59177971,24.64776039,22.88013077,27.68428993,27.83381081,26.69569016,26.86130905,26.42863083,25.25867081,25.26201057,24.84683037,20.46788025,20.99101067,,,22.66534042,,,,,,
Turkiye,TUR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.375830173,5.982659817,6.651649952,7.419879913,8.651720047,,8.017009735,,,,10.5881834,12.74499035,12.84654045,12.80307961,13.3454504,13.02033043,13.28166008,12.9663496,12.42586994,12.47004032,9.380000114,
Tuvalu,TUV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50030994,12.62788963,11.79397011,,,,,,19.49263954,18.14314079,15.01506996,19.44923019,18.94046974,17.68234062,19.80201912,,16.87873459,19.11519241,17.29710007,17.63455009,17.20423126,24.39653969,20.50494003,14.29210854,13.62855816,13.53700829
Uganda,UGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35486984,,,,20.30834007,,,,,,10.10488987,13.61137009,11.45189953,11.74312019,11.70491028,13.22008038,12.46916962,12.19733047,11.2536602,11.47000027,11.25,8.214560509
Ukraine,UKR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92467022,11.59928036,13.53417015,11.35896969,12.81095028,14.36096001,14.41952038,12.78174973,13.73865032,13.92323017,14.03619003,13.55782986,15.05482006,15.23396015,13.48431969,13.66551971,13.86763954,13.12135029,13.34130001,12.35311985,13.01910019,12.7508297,13.15972996,13.08637047,18.68237114
Upper middle income,UMC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.66425991,16.22615051,16.35596085,14.75948048,15.35517025,15.13930035,13.64809036,13.67492008,14.16252518,14.26844978,14.59630966,14.71122503,14.46472502,14.99147987,15.00644493,13.79932976,13.96331024,14.92718983,14.66937017,14.44361925,14.13446045,15.02552032,
Uruguay,URY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35916996,9.22963047,7.712659836,6.836269855,8.609239578,9.470970154,9.841210365,,,,17.45240021,15.16254997,17.67790031,14.37047005,14.44427013,14.72430038,14.72072983,14.87796021,15.19254971,15.14500999,16.36347961,15.39081955
United States,USA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.56727982,15.50957108,15.60035229,16.02388763,16.00363541,13.54563999,13.15421009,13.8646698,13.14618015,13.38055038,12.64999962,
